202.882, 198.662, 5.856, 21.968 False
203.077, 198.662, 5.855, 22.001 False
203.272, 198.662, 5.853, 22.034 False
203.467, 198.662, 5.852, 22.067 False
203.662, 198.662, 5.849, 22.100 False
203.857, 198.662, 5.848, 22.133 False
204.052, 198.662, 5.847, 22.166 False
204.247, 198.662, 5.845, 22.199 False
204.442, 198.662, 5.843, 22.232 False
204.637, 198.662, 5.839, 22.265 False
204.831, 198.662, 5.835, 22.298 False
205.026, 198.662, 5.831, 22.331 False
205.220, 198.662, 5.827, 22.364 False
205.414, 198.662, 5.823, 22.397 False
205.608, 198.662, 5.819, 22.430 False
205.802, 198.662, 5.815, 22.463 False
205.996, 198.662, 5.811, 22.496 False
206.190, 198.662, 5.808, 22.529 False
206.383, 198.662, 5.805, 22.562 False
206.577, 198.662, 5.803, 22.595 False
206.770, 198.662, 5.801, 22.628 False
206.964, 198.662, 5.799, 22.661 False
207.157, 198.662, 5.798, 22.694 False
207.350, 198.662, 5.797, 22.727 False
207.544, 198.662, 5.797, 22.760 False
207.737, 198.662, 5.797, 22.793 False
207.930, 198.662, 5.798, 22.826 False
208.124, 198.662, 5.798, 22.859 False
208.317, 198.662, 5.799, 22.892 False
208.510, 198.662, 5.801, 22.925 False
208.704, 198.662, 5.802, 22.958 False
208.897, 198.662, 5.803, 22.991 False
209.091, 198.662, 5.805, 23.024 False
209.284, 198.662, 5.806, 23.057 False
209.478, 198.662, 5.808, 23.090 False
209.672, 198.662, 5.809, 23.123 False
209.866, 198.662, 5.811, 23.156 False
210.059, 198.662, 5.812, 23.189 False
210.253, 198.662, 5.813, 23.222 False
210.447, 198.662, 5.814, 23.255 False
210.641, 198.662, 5.815, 23.288 False
210.835, 198.662, 5.816, 23.321 False
211.029, 198.662, 5.816, 23.354 False
211.223, 198.662, 5.816, 23.387 False
211.417, 198.662, 5.817, 23.420 False
211.610, 198.662, 5.817, 23.453 False
211.804, 198.662, 5.817, 23.486 False
211.998, 198.662, 5.817, 23.519 False
212.192, 198.662, 5.817, 23.552 False
212.386, 198.662, 5.816, 23.585 False
212.580, 198.662, 5.816, 23.618 False
212.774, 198.662, 5.816, 23.651 False
212.968, 198.662, 5.815, 23.684 False
213.162, 198.662, 5.815, 23.717 False
213.356, 198.662, 5.814, 23.750 False
213.549, 198.662, 5.814, 23.783 False
213.743, 198.662, 5.814, 23.816 False
213.937, 198.662, 5.813, 23.849 False
214.131, 198.662, 5.813, 23.882 False
214.325, 198.662, 5.813, 23.915 False
214.519, 198.662, 5.813, 23.948 False
214.712, 198.662, 5.812, 23.981 False
214.906, 198.662, 5.812, 24.014 False
215.100, 198.662, 5.812, 24.047 False
215.294, 198.662, 5.812, 24.080 False
215.488, 198.662, 5.812, 24.113 False
215.681, 198.662, 5.812, 24.146 False
215.875, 198.662, 5.812, 24.179 False
216.069, 198.662, 5.813, 24.212 False
216.263, 198.662, 5.813, 24.245 False
216.457, 198.662, 5.813, 24.278 False
216.650, 198.662, 5.813, 24.311 False
216.844, 198.662, 5.813, 24.344 False
217.038, 198.662, 5.814, 24.377 False
217.232, 198.662, 5.814, 24.410 False
217.426, 198.662, 5.814, 24.443 False
217.620, 198.662, 5.814, 24.476 False
217.813, 198.662, 5.814, 24.509 False
218.007, 198.662, 5.815, 24.542 False
218.201, 198.662, 5.815, 24.575 False
218.395, 198.662, 5.815, 24.608 False
218.589, 198.662, 5.815, 24.641 False
218.783, 198.662, 5.815, 24.674 False
218.977, 198.662, 5.815, 24.707 False
219.171, 198.662, 5.815, 24.740 False
219.365, 198.662, 5.816, 24.773 False
219.558, 198.662, 5.816, 24.806 False
219.752, 198.662, 5.816, 24.839 False
219.946, 198.662, 5.816, 24.872 False
220.140, 198.662, 5.816, 24.905 False
220.334, 198.662, 5.816, 24.938 False
220.528, 198.662, 5.816, 24.971 False
220.722, 198.662, 5.816, 25.004 False
220.916, 198.662, 5.816, 25.037 False
221.110, 198.662, 5.816, 25.070 False
221.304, 198.662, 5.816, 25.103 False
221.497, 198.662, 5.816, 25.136 False
221.691, 198.662, 5.816, 25.169 False
221.885, 198.662, 5.816, 25.202 False
222.079, 198.662, 5.816, 25.235 False
222.273, 198.662, 5.816, 25.268 False
222.467, 198.662, 5.816, 25.301 False
222.661, 198.662, 5.816, 25.334 False
222.855, 198.662, 5.816, 25.367 False
223.049, 198.662, 5.816, 25.400 False
223.243, 198.662, 5.816, 25.433 False
223.437, 198.662, 5.816, 25.466 False
223.631, 198.662, 5.816, 25.499 False
223.825, 198.662, 5.816, 25.532 False
224.018, 198.662, 5.816, 25.565 False
224.212, 198.662, 5.816, 25.598 False
224.406, 198.662, 5.817, 25.631 False
224.600, 198.662, 5.817, 25.664 False
224.794, 198.662, 5.817, 25.697 False
224.988, 198.662, 5.817, 25.730 False
225.182, 198.662, 5.817, 25.763 False
225.376, 198.662, 5.817, 25.796 False
225.570, 198.662, 5.817, 25.829 False
225.764, 198.662, 5.817, 25.862 False
225.958, 198.662, 5.817, 25.895 False
226.152, 198.662, 5.817, 25.928 False
226.346, 198.662, 5.817, 25.961 False
226.540, 198.662, 5.817, 25.994 False
226.734, 198.662, 5.817, 26.027 False
226.928, 198.662, 5.817, 26.060 False
227.122, 198.662, 5.818, 26.093 False
227.316, 198.662, 5.818, 26.126 False
227.510, 198.662, 5.818, 26.159 False
227.704, 198.662, 5.818, 26.192 False
227.898, 198.662, 5.818, 26.225 False
228.092, 198.662, 5.818, 26.258 False
228.286, 198.662, 5.818, 26.291 False
228.479, 198.662, 5.818, 26.324 False
228.673, 198.662, 5.818, 26.357 False
228.867, 198.662, 5.818, 26.390 False
229.061, 198.662, 5.818, 26.423 False
229.255, 198.662, 5.818, 26.456 False
229.449, 198.662, 5.818, 26.489 False
229.643, 198.662, 5.818, 26.522 False
229.837, 198.662, 5.818, 26.555 False
230.031, 198.662, 5.818, 26.588 False
230.225, 198.662, 5.818, 26.621 False
230.419, 198.662, 5.818, 26.654 False
230.613, 198.662, 5.818, 26.687 False
230.807, 198.662, 5.818, 26.720 False
231.001, 198.662, 5.819, 26.753 False
231.195, 198.662, 5.819, 26.786 False
231.389, 198.662, 5.819, 26.819 False
231.583, 198.662, 5.819, 26.852 False
231.777, 198.662, 5.819, 26.885 False
231.971, 198.662, 5.819, 26.918 False
232.165, 198.662, 5.819, 26.951 False
232.359, 198.662, 5.819, 26.984 False
232.553, 198.662, 5.819, 27.017 False
232.747, 198.662, 5.819, 27.050 False
232.941, 198.662, 5.819, 27.083 False
233.136, 198.662, 5.819, 27.116 False
233.330, 198.662, 5.819, 27.149 False
233.524, 198.662, 5.819, 27.182 False
233.718, 198.662, 5.819, 27.215 False
233.912, 198.662, 5.819, 27.248 False
234.106, 198.662, 5.819, 27.281 False
234.300, 198.662, 5.819, 27.314 False
234.494, 198.662, 5.819, 27.347 False
234.688, 198.662, 5.820, 27.380 False
234.882, 198.662, 5.820, 27.413 False
235.076, 198.662, 5.820, 27.446 False
235.270, 198.662, 5.820, 27.479 False
235.464, 198.662, 5.820, 27.512 False
235.658, 198.662, 5.820, 27.545 False
235.852, 198.662, 5.820, 27.578 False
236.046, 198.662, 5.820, 27.611 False
236.240, 198.662, 5.820, 27.644 False
236.434, 198.662, 5.820, 27.677 False
236.628, 198.662, 5.820, 27.710 False
236.822, 198.662, 5.820, 27.743 False
237.016, 198.662, 5.820, 27.776 False
237.210, 198.662, 5.820, 27.809 False
237.404, 198.662, 5.820, 27.842 False
237.598, 198.662, 5.820, 27.875 False
237.793, 198.662, 5.820, 27.908 False
237.987, 198.662, 5.820, 27.941 False
238.181, 198.662, 5.820, 27.974 False
238.375, 198.662, 5.820, 28.007 False
238.569, 198.662, 5.820, 28.040 False
238.763, 198.662, 5.821, 28.073 False
238.957, 198.662, 5.821, 28.106 False
239.151, 198.662, 5.821, 28.139 False
239.345, 198.662, 5.821, 28.172 False
239.539, 198.662, 5.821, 28.205 False
239.733, 198.662, 5.821, 28.238 False
239.927, 198.662, 5.821, 28.271 False
240.121, 198.662, 5.821, 28.304 False
240.315, 198.662, 5.821, 28.337 False
240.510, 198.662, 5.821, 28.370 False
240.704, 198.662, 5.821, 28.403 False
240.898, 198.662, 5.821, 28.436 False
241.092, 198.662, 5.821, 28.469 False
241.286, 198.662, 5.821, 28.502 False
241.480, 198.662, 5.821, 28.535 False
241.674, 198.662, 5.822, 28.568 False
241.868, 198.662, 5.831, 28.601 False
242.063, 198.662, 5.846, 28.634 False
242.259, 198.662, 5.871, 28.667 False
242.456, 198.662, 5.903, 28.700 False
242.654, 198.662, 5.944, 28.733 False
242.854, 198.662, 5.994, 28.766 False
243.055, 198.662, 6.052, 28.799 False
243.259, 198.662, 6.118, 28.832 False
243.465, 198.662, 6.193, 28.865 False
243.675, 198.662, 6.277, 28.898 False
243.886, 198.662, 6.362, 28.931 False
244.101, 198.662, 6.446, 28.964 False
244.318, 198.662, 6.529, 28.997 False
244.539, 198.662, 6.610, 29.030 False
244.761, 198.662, 6.688, 29.063 False
244.986, 198.662, 6.762, 29.096 False
245.213, 198.662, 6.832, 29.129 False
245.443, 198.662, 6.897, 29.162 False
245.674, 198.662, 6.958, 29.195 False
245.908, 198.662, 7.014, 29.228 False
246.143, 198.662, 7.066, 29.261 False
246.379, 198.662, 7.114, 29.294 False
246.618, 198.662, 7.158, 29.327 False
246.857, 198.662, 7.198, 29.360 False
247.098, 198.662, 7.236, 29.393 False
247.340, 198.662, 7.271, 29.426 False
247.583, 198.662, 7.304, 29.459 False
247.827, 198.662, 7.336, 29.492 False
248.072, 198.661, 7.368, 29.525 False
248.318, 198.661, 7.399, 29.558 False
248.565, 198.661, 7.430, 29.591 False
248.814, 198.661, 7.461, 29.624 False
249.063, 198.661, 7.493, 29.657 False
249.314, 198.661, 7.526, 29.690 False
249.565, 198.661, 7.560, 29.723 False
249.818, 198.661, 7.595, 29.756 False
250.072, 198.661, 7.631, 29.789 False
250.327, 198.661, 7.668, 29.822 False
250.584, 198.661, 7.707, 29.855 False
250.842, 198.661, 7.746, 29.888 False
251.101, 198.661, 7.787, 29.921 False
251.362, 198.661, 7.828, 29.954 False
251.624, 198.661, 7.871, 29.987 False
251.887, 198.661, 7.913, 30.020 False
252.152, 198.661, 7.957, 30.053 False
252.419, 198.661, 8.001, 30.086 False
252.687, 198.661, 8.050, 30.119 False
252.956, 198.661, 8.101, 30.152 False
253.228, 198.661, 8.155, 30.185 False
253.501, 198.661, 8.210, 30.218 False
253.776, 198.661, 8.266, 30.251 False
254.053, 198.661, 8.323, 30.284 False
254.332, 198.661, 8.381, 30.317 False
254.613, 198.661, 8.437, 30.350 False
254.896, 198.660, 8.494, 30.383 False
255.180, 198.660, 8.549, 30.416 False
255.467, 198.660, 8.603, 30.449 False
255.755, 198.660, 8.655, 30.482 False
256.045, 198.660, 8.706, 30.515 False
256.336, 198.660, 8.755, 30.548 False
256.629, 198.660, 8.802, 30.581 False
256.924, 198.660, 8.847, 30.614 False
257.220, 198.660, 8.891, 30.647 False
257.517, 198.660, 8.933, 30.680 False
257.816, 198.660, 8.974, 30.713 False
258.116, 198.660, 9.013, 30.746 False
258.417, 198.660, 9.052, 30.779 False
258.720, 198.660, 9.089, 30.812 False
259.024, 198.660, 9.126, 30.845 False
259.329, 198.660, 9.163, 30.878 False
259.635, 198.660, 9.199, 30.911 False
259.942, 198.660, 9.234, 30.944 False
260.251, 198.660, 9.270, 30.977 False
260.561, 198.660, 9.306, 31.010 False
260.872, 198.660, 9.343, 31.043 False
261.184, 198.660, 9.381, 31.076 False
261.498, 198.660, 9.422, 31.109 False
261.813, 198.660, 9.466, 31.142 False
262.130, 198.660, 9.514, 31.175 False
262.448, 198.660, 9.563, 31.208 False
262.768, 198.660, 9.614, 31.241 False
263.090, 198.660, 9.666, 31.274 False
263.414, 198.660, 9.720, 31.307 False
263.739, 198.660, 9.774, 31.340 False
264.067, 198.660, 9.832, 31.373 False
264.396, 198.660, 9.892, 31.406 False
264.727, 198.660, 9.953, 31.439 False
265.061, 198.660, 10.014, 31.472 False
265.396, 198.660, 10.077, 31.505 False
265.734, 198.660, 10.138, 31.538 False
266.074, 198.660, 10.200, 31.571 False
266.415, 198.660, 10.259, 31.604 False
266.758, 198.660, 10.313, 31.637 False
267.103, 198.660, 10.364, 31.670 False
267.450, 198.660, 10.410, 31.703 False
267.798, 198.660, 10.453, 31.736 False
268.147, 198.660, 10.492, 31.769 False
268.498, 198.660, 10.527, 31.802 False
268.850, 198.660, 10.560, 31.835 False
269.202, 198.660, 10.592, 31.868 False
269.556, 198.660, 10.624, 31.901 False
269.911, 198.660, 10.658, 31.934 False
270.267, 198.660, 10.692, 31.967 False
270.624, 198.660, 10.728, 32.000 False
270.982, 198.660, 10.766, 32.033 False
271.342, 198.660, 10.804, 32.066 False
271.703, 198.660, 10.846, 32.099 False
272.066, 198.660, 10.891, 32.132 False
272.430, 198.660, 10.938, 32.165 False
272.796, 198.660, 10.986, 32.198 False
273.164, 198.660, 11.037, 32.231 False
273.533, 198.660, 11.089, 32.264 False
273.904, 198.660, 11.142, 32.297 False
274.277, 198.660, 11.196, 32.330 False
274.652, 198.660, 11.251, 32.363 False
275.028, 198.660, 11.305, 32.396 False
275.406, 198.660, 11.360, 32.429 False
275.786, 198.660, 11.413, 32.462 False
276.168, 198.660, 11.465, 32.495 False
276.552, 198.660, 11.513, 32.528 False
276.937, 198.660, 11.559, 32.561 False
277.323, 198.660, 11.603, 32.594 False
277.711, 198.660, 11.647, 32.627 False
278.100, 198.660, 11.690, 32.660 False
278.491, 198.660, 11.728, 32.693 False
278.882, 198.660, 11.761, 32.726 False
279.275, 198.660, 11.791, 32.759 False
279.669, 198.660, 11.818, 32.792 False
280.063, 198.660, 11.843, 32.825 False
280.458, 198.660, 11.866, 32.858 False
280.854, 198.660, 11.889, 32.891 False
281.251, 198.660, 11.911, 32.924 False
281.648, 198.660, 11.934, 32.957 False
282.047, 198.660, 11.958, 32.990 False
282.446, 198.660, 11.983, 33.023 False
282.846, 198.660, 12.010, 33.056 False
283.247, 198.660, 12.040, 33.089 False
283.649, 198.660, 12.072, 33.122 False
284.052, 198.660, 12.106, 33.155 False
284.457, 198.660, 12.143, 33.188 False
284.863, 198.660, 12.183, 33.221 False
285.270, 198.660, 12.225, 33.254 False
285.678, 198.660, 12.269, 33.287 False
286.089, 198.660, 12.315, 33.320 False
286.501, 198.660, 12.363, 33.353 False
286.914, 198.660, 12.413, 33.386 False
287.329, 198.660, 12.464, 33.419 False
287.746, 198.660, 12.516, 33.452 False
288.165, 198.660, 12.568, 33.485 False
288.585, 198.660, 12.621, 33.518 False
289.007, 198.660, 12.674, 33.551 False
289.431, 198.660, 12.727, 33.584 False
289.857, 198.660, 12.779, 33.617 False
290.284, 198.660, 12.831, 33.650 False
290.713, 198.660, 12.881, 33.683 False
291.144, 198.660, 12.931, 33.716 False
291.576, 198.660, 12.979, 33.749 False
292.010, 198.660, 13.026, 33.782 False
292.445, 198.660, 13.072, 33.815 False
292.882, 198.660, 13.117, 33.848 False
293.320, 198.660, 13.160, 33.881 False
293.760, 198.660, 13.202, 33.914 False
294.201, 198.660, 13.243, 33.947 False
294.643, 198.660, 13.282, 33.980 False
295.087, 198.660, 13.321, 34.013 False
295.532, 198.660, 13.359, 34.046 False
